Timestamp,Run,Engine,Config,Task,Expected Instances,Recorded Instances,Orig Correct,Orig Accuracy,Clean Correct,Clean Accuracy
2026-05-24 23:11:38,run3,openai/gpt-5-mini,blocksworld_nonce_superhard_row1_120,task_1_plan_generation_zero_shot,120,120,63,0.525,63,0.525
2026-05-24 23:11:50,run3,openai/gpt-4.1-mini,blocksworld_nonce_easy_actions_row1,task_1_plan_generation_zero_shot,40,40,4,0.1,4,0.1
2026-05-24 23:12:09,run3,openai/gpt-4.1-mini,blocksworld_nonce_easy_actions_row1_160,task_1_plan_generation_zero_shot,160,160,17,0.10625,17,0.10625
2026-05-24 23:12:21,run3,openai/gpt-4.1-mini,blocksworld_nonce_easy_names_row1,task_1_plan_generation_zero_shot,40,40,10,0.25,10,0.25
2026-05-24 23:12:44,run3,openai/gpt-4.1-mini,blocksworld_nonce_easy_names_row1_160,task_1_plan_generation_zero_shot,160,160,49,0.30625,49,0.30625
2026-05-24 23:13:03,run3,openai/gpt-4.1-mini,blocksworld_nonce_easy_objects_row1,task_1_plan_generation_zero_shot,40,40,15,0.375,15,0.375
2026-05-24 23:13:20,run3,openai/gpt-4.1-mini,blocksworld_nonce_easy_objects_row1_160,task_1_plan_generation_zero_shot,160,160,41,0.25625,55,0.34375
2026-05-24 23:13:37,run3,openai/gpt-4.1-mini,blocksworld_nonce_easy_predicates_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-24 23:14:26,run3,openai/gpt-4.1-mini,blocksworld_nonce_easy_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,6,0.0375,9,0.05625
2026-05-24 23:14:46,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_actions_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-24 23:15:37,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_actions_names_row1_160,task_1_plan_generation_zero_shot,160,160,8,0.05,8,0.05
2026-05-24 23:15:51,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_actions_objects_row1,task_1_plan_generation_zero_shot,40,40,8,0.2,8,0.2
2026-05-24 23:16:16,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_actions_objects_row1_160,task_1_plan_generation_zero_shot,160,160,18,0.1125,20,0.125
2026-05-24 23:16:29,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_actions_predicates_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,0,0.0
2026-05-24 23:16:53,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_actions_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,0,0.0,0,0.0
2026-05-24 23:17:06,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_objects_names_row1,task_1_plan_generation_zero_shot,40,40,10,0.25,10,0.25
2026-05-24 23:17:26,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,42,0.2625,56,0.35
2026-05-24 23:17:47,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,3,0.075,3,0.075
2026-05-24 23:18:54,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,9,0.05625,12,0.075
2026-05-24 23:19:10,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,5,0.125,5,0.125
2026-05-24 23:19:48,run3,openai/gpt-4.1-mini,blocksworld_nonce_medium_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,27,0.16875,27,0.16875
2026-05-24 23:20:01,run3,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,4,0.1,4,0.1
2026-05-24 23:20:33,run3,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,12,0.075,12,0.075
2026-05-24 23:20:56,run3,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,0,0.0
2026-05-24 23:22:09,run3,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,1,0.00625,1,0.00625
2026-05-24 23:22:21,run3,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,0,0.0
2026-05-24 23:22:48,run3,openai/gpt-4.1-mini,blocksworld_nonce_hard_actions_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,1,0.00625,1,0.00625
2026-05-24 23:23:17,run3,openai/gpt-4.1-mini,blocksworld_nonce_hard_predicates_objects_names_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,0,0.0
2026-05-24 23:23:59,run3,openai/gpt-4.1-mini,blocksworld_nonce_superhard_row1,task_1_plan_generation_zero_shot,80,80,0,0.0,0,0.0
2026-05-24 23:24:30,run3,openai/gpt-4.1-mini,blocksworld_nonce_superhard_row1_120,task_1_plan_generation_zero_shot,120,120,1,0.008333333333333333,0,0.0
2026-05-25 01:24:32,run1,meta-llama/llama-3.3-70b-instruct,blocksworld_nonce_superhard_row1,task_1_plan_generation_zero_shot,80,80,0,0.0,0,0.0
2026-05-25 01:41:13,run3,openai/gpt-4.1-mini,blocksworld_nonce_hard_predicates_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,21,0.13125,21,0.13125
2026-05-25 01:43:48,run1,qwen/qwen3-32b,blocksworld_nonce_easy_predicates_row1_160,task_1_plan_generation_zero_shot,160,157,1,0.00625,107,0.66875
2026-05-25 02:20:36,run3,qwen/qwen3-32b,blocksworld_nonce_hard_actions_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,155,21,0.13125,21,0.13125
2026-05-25 02:32:04,run1,gpt-5-mini_chat,blocksworld_nonce_easy_actions_row1,task_1_plan_generation_zero_shot,40,40,25,0.625,34,0.85
2026-05-25 02:32:28,run1,gpt-5-mini_chat,blocksworld_nonce_easy_names_row1,task_1_plan_generation_zero_shot,40,40,35,0.875,38,0.95
2026-05-25 02:32:42,run1,gpt-5-mini_chat,blocksworld_nonce_easy_objects_row1,task_1_plan_generation_zero_shot,40,40,29,0.725,37,0.925
2026-05-25 02:33:06,run1,gpt-5-mini_chat,blocksworld_nonce_easy_predicates_row1,task_1_plan_generation_zero_shot,40,40,34,0.85,39,0.975
2026-05-25 02:33:41,run1,gpt-5-mini_chat,blocksworld_nonce_medium_actions_names_row1,task_1_plan_generation_zero_shot,40,40,31,0.775,38,0.95
2026-05-25 02:34:05,run1,gpt-5-mini_chat,blocksworld_nonce_medium_actions_objects_row1,task_1_plan_generation_zero_shot,40,40,24,0.6,37,0.925
2026-05-25 02:34:29,run1,gpt-5-mini_chat,blocksworld_nonce_medium_actions_predicates_row1,task_1_plan_generation_zero_shot,40,40,17,0.425,31,0.775
2026-05-25 02:34:52,run1,gpt-5-mini_chat,blocksworld_nonce_medium_objects_names_row1,task_1_plan_generation_zero_shot,40,40,30,0.75,35,0.875
2026-05-25 02:35:15,run1,gpt-5-mini_chat,blocksworld_nonce_medium_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,33,0.825,39,0.975
2026-05-25 02:35:40,run1,gpt-5-mini_chat,blocksworld_nonce_medium_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,28,0.7,39,0.975
2026-05-25 02:36:02,run1,gpt-5-mini_chat,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,33,0.825,37,0.925
2026-05-25 02:36:27,run1,gpt-5-mini_chat,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,21,0.525,35,0.875
2026-05-25 02:36:49,run1,gpt-5-mini_chat,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,17,0.425,24,0.6
2026-05-25 02:37:12,run1,gpt-5-mini_chat,blocksworld_nonce_hard_predicates_objects_names_row1,task_1_plan_generation_zero_shot,40,40,31,0.775,40,1.0
2026-05-25 02:37:46,run1,gpt-5-mini_chat,blocksworld_nonce_superhard_row1,task_1_plan_generation_zero_shot,80,80,31,0.3875,46,0.575
2026-05-25 02:38:09,run1,gpt-4.1-mini_chat,blocksworld_nonce_easy_actions_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,5,0.125
2026-05-25 02:38:31,run1,gpt-4.1-mini_chat,blocksworld_nonce_easy_names_row1,task_1_plan_generation_zero_shot,40,40,7,0.175,16,0.4
2026-05-25 02:38:55,run1,gpt-4.1-mini_chat,blocksworld_nonce_easy_objects_row1,task_1_plan_generation_zero_shot,40,40,8,0.2,10,0.25
2026-05-25 02:39:16,run1,gpt-4.1-mini_chat,blocksworld_nonce_easy_predicates_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,6,0.15
2026-05-25 02:39:49,run1,gpt-4.1-mini_chat,blocksworld_nonce_medium_actions_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,8,0.2
2026-05-25 02:40:12,run1,gpt-4.1-mini_chat,blocksworld_nonce_medium_actions_objects_row1,task_1_plan_generation_zero_shot,40,40,4,0.1,11,0.275
2026-05-25 02:40:38,run1,gpt-4.1-mini_chat,blocksworld_nonce_medium_actions_predicates_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,1,0.025
2026-05-25 02:40:51,run1,gpt-4.1-mini_chat,blocksworld_nonce_medium_objects_names_row1,task_1_plan_generation_zero_shot,40,40,10,0.25,17,0.425
2026-05-25 02:41:36,run1,gpt-4.1-mini_chat,blocksworld_nonce_medium_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,3,0.075
2026-05-25 02:42:04,run1,gpt-4.1-mini_chat,blocksworld_nonce_medium_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,5,0.125,6,0.15
2026-05-25 02:42:29,run1,gpt-4.1-mini_chat,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,5,0.125
2026-05-25 02:43:05,run1,gpt-4.1-mini_chat,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,2,0.05
2026-05-25 02:43:28,run1,gpt-4.1-mini_chat,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,0,0.0
2026-05-25 02:44:07,run1,gpt-4.1-mini_chat,blocksworld_nonce_hard_predicates_objects_names_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-25 02:44:49,run1,gpt-4.1-mini_chat,blocksworld_nonce_superhard_row1,task_1_plan_generation_zero_shot,80,80,1,0.0125,3,0.0375
2026-05-25 17:44:41,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_names_row1,task_1_plan_generation_zero_shot,40,40,7,0.175,7,0.175
2026-05-25 17:45:01,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_actions_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-25 17:45:20,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_objects_row1,task_1_plan_generation_zero_shot,40,40,10,0.25,10,0.25
2026-05-25 17:45:41,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_predicates_row1,task_1_plan_generation_zero_shot,40,40,7,0.175,7,0.175
2026-05-25 17:45:52,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:46:21,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_objects_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-25 17:46:43,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_predicates_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:47:03,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_objects_names_row1,task_1_plan_generation_zero_shot,40,40,8,0.2,8,0.2
2026-05-25 17:47:23,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-25 17:47:44,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,6,0.15,6,0.15
2026-05-25 17:48:06,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:48:26,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:48:47,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:49:08,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_predicates_objects_names_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-25 17:49:34,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_superhard_row1,task_1_plan_generation_zero_shot,80,80,1,0.0125,1,0.0125
2026-05-25 17:49:57,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_actions_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-25 17:50:18,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_names_row1,task_1_plan_generation_zero_shot,40,40,5,0.125,5,0.125
2026-05-25 17:50:37,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_objects_row1,task_1_plan_generation_zero_shot,40,40,9,0.225,9,0.225
2026-05-25 17:50:58,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_predicates_row1,task_1_plan_generation_zero_shot,40,40,6,0.15,6,0.15
2026-05-25 17:51:18,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:51:38,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_objects_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-25 17:51:58,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_predicates_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:52:17,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_objects_names_row1,task_1_plan_generation_zero_shot,40,40,8,0.2,8,0.2
2026-05-25 17:52:39,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-25 17:53:01,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,5,0.125,5,0.125
2026-05-25 17:53:21,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:53:43,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:54:04,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:54:59,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_actions_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-25 17:55:18,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_names_row1,task_1_plan_generation_zero_shot,40,40,4,0.1,4,0.1
2026-05-25 17:55:38,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_objects_row1,task_1_plan_generation_zero_shot,40,40,10,0.25,10,0.25
2026-05-25 17:55:59,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_predicates_row1,task_1_plan_generation_zero_shot,40,40,7,0.175,7,0.175
2026-05-25 17:56:18,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:56:38,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_objects_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-25 17:57:00,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_predicates_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:57:19,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_objects_names_row1,task_1_plan_generation_zero_shot,40,40,7,0.175,7,0.175
2026-05-25 17:57:39,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,2,0.05,2,0.05
2026-05-25 17:58:00,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,3,0.075,3,0.075
2026-05-25 17:58:20,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_objects_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:58:43,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:59:04,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_objects_row1,task_1_plan_generation_zero_shot,40,40,0,0.0,0,0.0
2026-05-25 17:59:23,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_predicates_objects_names_row1,task_1_plan_generation_zero_shot,40,40,1,0.025,1,0.025
2026-05-25 17:59:47,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_superhard_row1,task_1_plan_generation_zero_shot,80,80,2,0.025,2,0.025
2026-05-25 19:23:50,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,8,0.05,8,0.05
2026-05-25 19:24:09,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,35,0.21875,35,0.21875
2026-05-25 19:24:32,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,29,0.18125,29,0.18125
2026-05-25 19:24:49,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_actions_row1_160,task_1_plan_generation_zero_shot,160,160,8,0.05,8,0.05
2026-05-25 19:25:07,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,26,0.1625,26,0.1625
2026-05-25 19:25:24,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_names_row1_160,task_1_plan_generation_zero_shot,160,160,11,0.06875,11,0.06875
2026-05-25 19:25:52,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_names_row1_160,task_1_plan_generation_zero_shot,160,160,41,0.25625,41,0.25625
2026-05-25 19:26:15,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,31,0.19375,31,0.19375
2026-05-25 19:26:50,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_objects_row1_160,task_1_plan_generation_zero_shot,160,160,46,0.2875,46,0.2875
2026-05-25 19:27:36,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,5,0.03125,5,0.03125
2026-05-25 19:27:56,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,1,0.00625,1,0.00625
2026-05-25 19:28:13,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_objects_row1_160,task_1_plan_generation_zero_shot,160,160,9,0.05625,9,0.05625
2026-05-25 19:28:33,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,9,0.05625,9,0.05625
2026-05-25 19:28:53,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_predicates_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,11,0.06875,11,0.06875
2026-05-25 19:29:10,run1,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_superhard_row1_120,task_1_plan_generation_zero_shot,120,120,5,0.041666666666666664,5,0.041666666666666664
2026-05-25 19:31:00,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_actions_row1_160,task_1_plan_generation_zero_shot,160,160,9,0.05625,9,0.05625
2026-05-25 19:31:29,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_names_row1_160,task_1_plan_generation_zero_shot,160,160,37,0.23125,37,0.23125
2026-05-25 19:31:47,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_objects_row1_160,task_1_plan_generation_zero_shot,160,160,44,0.275,44,0.275
2026-05-25 19:32:32,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,22,0.1375,22,0.1375
2026-05-25 19:32:47,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_names_row1_160,task_1_plan_generation_zero_shot,160,160,10,0.0625,10,0.0625
2026-05-25 19:33:05,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_objects_row1_160,task_1_plan_generation_zero_shot,160,160,8,0.05,8,0.05
2026-05-25 19:33:25,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,7,0.04375,7,0.04375
2026-05-25 19:33:39,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,34,0.2125,34,0.2125
2026-05-25 19:33:59,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,31,0.19375,31,0.19375
2026-05-25 19:34:19,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,29,0.18125,29,0.18125
2026-05-25 19:34:40,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,5,0.03125,5,0.03125
2026-05-25 19:35:00,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,1,0.00625,1,0.00625
2026-05-25 19:35:25,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,8,0.05,8,0.05
2026-05-25 19:35:46,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_predicates_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,12,0.075,12,0.075
2026-05-25 19:36:05,run3,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_superhard_row1_120,task_1_plan_generation_zero_shot,120,120,4,0.03333333333333333,4,0.03333333333333333
2026-05-25 20:06:49,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_actions_row1_160,task_1_plan_generation_zero_shot,160,160,9,0.05625,9,0.05625
2026-05-25 20:07:08,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_names_row1_160,task_1_plan_generation_zero_shot,160,160,42,0.2625,42,0.2625
2026-05-25 20:07:26,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_objects_row1_160,task_1_plan_generation_zero_shot,160,160,46,0.2875,46,0.2875
2026-05-25 20:07:46,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_easy_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,26,0.1625,26,0.1625
2026-05-25 20:08:02,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_names_row1_160,task_1_plan_generation_zero_shot,160,160,11,0.06875,11,0.06875
2026-05-25 20:08:32,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_objects_row1_160,task_1_plan_generation_zero_shot,160,160,8,0.05,8,0.05
2026-05-25 20:08:52,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_actions_predicates_row1_160,task_1_plan_generation_zero_shot,160,160,7,0.04375,7,0.04375
2026-05-25 20:09:08,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,36,0.225,36,0.225
2026-05-25 20:09:25,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,28,0.175,28,0.175
2026-05-25 20:09:46,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_medium_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,31,0.19375,31,0.19375
2026-05-25 20:10:06,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,5,0.03125,5,0.03125
2026-05-25 20:10:29,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_names_row1_160,task_1_plan_generation_zero_shot,160,160,1,0.00625,1,0.00625
2026-05-25 20:11:02,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_actions_predicates_objects_row1_160,task_1_plan_generation_zero_shot,160,160,8,0.05,8,0.05
2026-05-25 20:11:21,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_superhard_row1_120,task_1_plan_generation_zero_shot,120,120,5,0.041666666666666664,5,0.041666666666666664
2026-05-25 20:11:47,run2,Qwen/Qwen2.5-32B-Instruct_vllm,blocksworld_nonce_hard_predicates_objects_names_row1_160,task_1_plan_generation_zero_shot,160,160,12,0.075,12,0.075
